"sysbench","setId","vmId"
"9.0223s",14,35
"9.0253s",14,35
"9.0221s",14,35
"9.0289s",14,35
"9.0360s",14,35
"9.0243s",14,35
"9.0188s",14,35
"9.0216s",14,36
"9.0317s",14,36
"9.0170s",14,36
"9.0192s",14,36
"9.0212s",14,36
"9.0184s",14,36
"9.0194s",14,36
"9.0291s",14,36
"9.0159s",14,36
"9.0176s",14,36
"9.0360s",14,38
"9.0201s",14,38
"9.0154s",14,38
"9.0179s",14,38
"9.0161s",14,38
"9.0159s",14,38
"9.0254s",14,38
"9.0197s",14,38
"9.0210s",14,38
"9.0223s",14,38
"9.0177s",14,39
"9.0218s",14,39
"9.0220s",14,39
"9.0202s",14,39
"9.0238s",14,39
"9.0234s",14,39
"9.0246s",14,39
"9.0251s",14,39
"9.0227s",14,39
"9.0261s",14,39
"9.0276s",14,41
"9.0376s",14,41
"9.0167s",14,41
"9.0192s",14,41
"9.0167s",14,41
"9.0193s",14,41
"9.0246s",14,41
"9.0199s",14,41
"9.0174s",14,41
"9.0239s",14,41
"9.0314s",14,42
"9.0169s",14,42
"9.0225s",14,42
"9.0179s",14,42
"9.0209s",14,42
"9.0273s",14,42
"9.0181s",14,42
"9.0307s",14,42
"9.0175s",14,42
"9.0209s",14,42
"9.0300s",14,43
"9.0423s",14,43
"9.0212s",14,43
"9.0225s",14,43
"9.0210s",14,43
"9.0182s",14,43
"9.0177s",14,43
"9.0278s",14,43
"9.0231s",14,43
"9.0253s",14,43
"9.0365s",14,44
"9.0347s",14,44
"9.0172s",14,44
"9.0241s",14,44
"9.0254s",14,44
"9.0209s",14,44
"9.0175s",14,44
"9.0296s",14,44
"9.0172s",14,44
"9.0170s",14,44
"9.0178s",14,45
"9.0208s",14,45
"9.0244s",14,45
"9.0238s",14,45
"9.0178s",14,45
"9.0315s",14,45
"9.0195s",14,45
"9.0179s",14,45
"9.0239s",14,45
"9.0190s",14,45
"9.0321s",14,46
"9.0396s",14,46
"9.0202s",14,46
"9.0197s",14,46
"9.0226s",14,46
"9.0203s",14,46
"9.0267s",14,46
"9.0369s",14,46
"9.0262s",14,46
"9.0250s",14,46
"9.0158s",14,47
"9.0385s",14,47
"9.0175s",14,47
"9.0178s",14,47
"9.0190s",14,47
"9.0207s",14,47
"9.0172s",14,47
"9.0290s",14,47
"9.0297s",14,47
"9.0254s",14,47
"9.0339s",14,48
"9.0158s",14,48
"9.0165s",14,48
"9.0222s",14,48
"9.0174s",14,48
"9.0180s",14,48
"9.0226s",14,48
"9.0166s",14,48
"9.0168s",14,48
"9.0222s",14,48
"9.0240s",15,1
"9.0373s",15,1
"9.0196s",15,1
"9.0200s",15,1
"9.0215s",15,1
"9.0163s",15,1
"9.0222s",15,1
"9.0297s",15,1
"9.0179s",15,1
"9.0208s",15,1
"9.0233s",15,3
"9.0333s",15,3
"9.0176s",15,3
"9.0163s",15,3
"9.0231s",15,3
"9.0169s",15,3
"9.0185s",15,3
"9.0286s",15,3
"9.0190s",15,3
"9.0150s",15,3
"9.0295s",15,4
"9.0330s",15,4
"9.0211s",15,4
"9.0177s",15,4
"9.0185s",15,4
"9.0177s",15,4
"9.0171s",15,4
"9.0272s",15,4
"9.0185s",15,4
"9.0200s",15,4
"9.0273s",15,5
"9.0413s",15,5
"9.0166s",15,5
"9.0200s",15,5
"9.0222s",15,5
"9.0180s",15,5
"9.0183s",15,5
"9.0255s",15,5
"9.0177s",15,5
"9.0183s",15,5
"9.0226s",15,7
"9.0324s",15,7
"9.0185s",15,7
"9.0207s",15,7
"9.0195s",15,7
"9.0188s",15,7
"9.0222s",15,7
"9.0167s",15,7
"9.0171s",15,7
"9.0232s",15,7
"9.0224s",15,8
"9.0394s",15,8
"9.0172s",15,8
"9.0199s",15,8
"9.0203s",15,8
"9.0209s",15,8
"9.0225s",15,8
"9.0276s",15,8
"9.0178s",15,8
"9.0214s",15,8
"9.0229s",15,11
"9.0256s",15,11
"9.0335s",15,11
"9.0189s",15,11
"9.0229s",15,11
"9.0169s",15,11
"9.0180s",15,11
"9.0282s",15,11
"9.0170s",15,11
"9.0175s",15,11
"9.0246s",15,14
"9.0328s",15,14
"9.0182s",15,14
"9.0195s",15,14
"9.0182s",15,14
"9.0169s",15,14
"9.0198s",15,14
"9.0210s",15,14
"9.0158s",15,14
"9.0199s",15,14
"9.0275s",15,16
"9.0338s",15,16
"9.0189s",15,16
"9.0229s",15,16
"9.0232s",15,16
"9.0168s",15,16
"9.0231s",15,16
"9.0228s",15,16
"9.0156s",15,16
"9.0209s",15,16
"9.0197s",15,18
"9.0201s",15,18
"9.0257s",15,18
"9.0204s",15,18
"9.0205s",15,18
"9.0318s",15,18
"9.0223s",15,18
"9.0242s",15,18
"9.0216s",15,18
"9.0259s",15,18
"9.0175s",15,21
"9.0229s",15,21
"9.0216s",15,21
"9.0167s",15,21
"9.0162s",15,21
"9.0277s",15,21
"9.0219s",15,21
"9.0169s",15,21
"9.0233s",15,21
"9.0317s",15,21
"9.0216s",15,23
"9.0227s",15,23
"9.0199s",15,23
"9.0213s",15,23
"9.0330s",15,23
"9.0251s",15,23
"9.0355s",15,23
"9.0221s",15,23
"9.0199s",15,23
"9.0211s",15,23
"9.0235s",15,25
"9.0330s",15,25
"9.0181s",15,25
"9.0164s",15,25
"9.0234s",15,25
"9.0191s",15,25
"9.0187s",15,25
"9.0226s",15,25
"9.0204s",15,25
"9.0236s",15,25
"9.0309s",15,26
"9.0273s",15,26
"9.0173s",15,26
"9.0184s",15,26
"9.0162s",15,26
"9.0161s",15,26
"9.0252s",15,26
"9.0206s",15,26
"9.0199s",15,26
"9.0198s",15,26
"9.0185s",15,27
"9.0265s",15,27
"9.0244s",15,27
"9.0232s",15,27
"9.0187s",15,27
"9.0168s",15,27
"9.0188s",15,27
"9.0281s",15,27
"9.0192s",15,27
"9.0204s",15,27
"9.0171s",15,28
"9.0256s",15,28
"9.0176s",15,28
"9.0236s",15,28
"9.0259s",15,28
"9.0176s",15,28
"9.0191s",15,28
"9.0304s",15,28
"9.0243s",15,28
"9.0186s",15,28
"9.0325s",15,29
"9.0172s",15,29
"9.0185s",15,29
"9.0214s",15,29
"9.0197s",15,29
"9.0209s",15,29
"9.0297s",15,29
"9.0273s",15,29
"9.0213s",15,29
"9.0325s",15,29
"9.0206s",15,30
"9.0262s",15,30
"9.0336s",15,30
"9.0161s",15,30
"9.0276s",15,30
"9.0163s",15,30
"9.0175s",15,30
"9.0291s",15,30
"9.0202s",15,30
"9.0188s",15,30
"9.0274s",15,31
"9.0315s",15,31
"9.0209s",15,31
"9.0220s",15,31
"9.0156s",15,31
"9.0159s",15,31
"9.0238s",15,31
"9.0272s",15,31
"9.0158s",15,31
"9.0203s",15,31
"9.0236s",15,32
"9.0297s",15,32
"9.0198s",15,32
"9.0206s",15,32
"9.0176s",15,32
"9.0163s",15,32
"9.0280s",15,32
"9.0199s",15,32
"9.0210s",15,32
"9.0166s",15,32
"9.0275s",15,33
"9.0359s",15,33
"9.0166s",15,33
"9.0198s",15,33
"9.0186s",15,33
"9.0165s",15,33
"9.0185s",15,33
"9.0372s",15,33
"9.0199s",15,33
"9.0163s",15,33
"9.0189s",15,34
"9.0215s",15,34
"9.0330s",15,34
"9.0151s",15,34
"9.0201s",15,34
"9.0251s",15,34
"9.0215s",15,34
"9.0344s",15,34
"9.0187s",15,34
"9.0185s",15,34
"9.0291s",15,35
"9.0320s",15,35
"9.0182s",15,35
"9.0216s",15,35
"9.0245s",15,35
"9.0230s",15,35
"9.0266s",15,35
"9.0370s",15,35
"9.0295s",15,35
"9.0237s",15,35
"9.0239s",15,36
"9.0349s",15,36
"9.0183s",15,36
"9.0184s",15,36
"9.0213s",15,36
"9.0168s",15,36
"9.0260s",15,36
"9.0231s",15,36
"9.0202s",15,36
"9.0233s",15,36
"9.0343s",15,38
"9.0168s",15,38
"9.0234s",15,38
"9.0235s",15,38
"9.0226s",15,38
"9.0191s",15,38
"9.0297s",15,38
"9.0179s",15,38
"9.0173s",15,38
"9.0165s",15,38
"9.0199s",15,39
"9.0234s",15,39
"9.0295s",15,39
"9.0212s",15,39
"9.0215s",15,39
"9.0263s",15,39
"9.0213s",15,39
"9.0211s",15,39
"9.0291s",15,39
"9.0195s",15,39
"9.0235s",15,41
"9.0306s",15,41
"9.0198s",15,41
"9.0191s",15,41
"9.0167s",15,41
"9.0189s",15,41
"9.0231s",15,41
"9.0157s",15,41
"9.0185s",15,41
"9.0191s",15,41
"9.0333s",15,42
"9.0233s",15,42
"9.0196s",15,42
"9.0167s",15,42
"9.0197s",15,42
"9.0338s",15,42
"9.0187s",15,42
"9.0182s",15,42
"9.0241s",15,42
"9.0218s",15,42
"9.0218s",15,44
"9.0343s",15,44
"9.0231s",15,44
"9.0199s",15,44
"9.0196s",15,44
"9.0159s",15,44
"9.0173s",15,44
"9.0281s",15,44
"9.0166s",15,44
"9.0215s",15,44
"9.0194s",15,45
"9.0199s",15,45
"9.0369s",15,45
"9.0311s",15,45
"9.0207s",15,45
"9.0201s",15,45
"9.0302s",15,45
"9.0188s",15,45
"9.0236s",15,45
"9.0184s",15,45
"9.0297s",15,46
"9.0357s",15,46
"9.0201s",15,46
"9.0242s",15,46
"9.0210s",15,46
"9.0198s",15,46
"9.0204s",15,46
"9.0325s",15,46
"9.0263s",15,46
"9.0255s",15,46
"9.0166s",15,47
"9.0432s",15,47
"9.0185s",15,47
"9.0176s",15,47
"9.0246s",15,47
"9.0177s",15,47
"9.0197s",15,47
"9.0283s",15,47
"9.0180s",15,47
"9.0182s",15,47
"9.0376s",15,48
"9.0164s",15,48
"9.0183s",15,48
"9.0206s",15,48
"9.0183s",15,48
"9.0163s",15,48
"9.0249s",15,48
"9.0184s",15,48
"9.0186s",15,48
"9.0210s",15,48
"9.0196s",16,1
"9.0355s",16,1
"9.0188s",16,1
"9.0194s",16,1
"9.0204s",16,1
"9.0184s",16,1
"9.0185s",16,1
"9.0269s",16,1
"9.0164s",16,1
"9.0172s",16,1
"9.0236s",16,3
"9.0416s",16,3
"9.0205s",16,3
"9.0166s",16,3
"9.0209s",16,3
"9.0167s",16,3
"9.0175s",16,3
"9.0237s",16,3
"9.0157s",16,3
"9.0239s",16,3
"9.0345s",16,4
"9.0297s",16,4
"9.0162s",16,4
"9.0180s",16,4
"9.0277s",16,4
"9.0245s",16,4
"9.0231s",16,4
"9.0266s",16,4
"9.0194s",16,4
"9.0161s",16,4
"9.0277s",16,5
"9.0327s",16,5
"9.0258s",16,5
"9.0197s",16,5
"9.0220s",16,5
"9.0219s",16,5
"9.0180s",16,5
"9.0250s",16,5
"9.0162s",16,5
"9.0216s",16,5
"9.0301s",16,7
"9.0311s",16,7
"9.0174s",16,7
"9.0192s",16,7
"9.0223s",16,7
"9.0163s",16,7
"9.0171s",16,7
"9.0230s",16,7
"9.0173s",16,7
"9.0231s",16,7
"9.0234s",16,8
"9.0448s",16,8
"9.0209s",16,8
"9.0210s",16,8
"9.0281s",16,8
"9.0219s",16,8
"9.0224s",16,8
"9.0309s",16,8
"9.0173s",16,8
"9.0188s",16,8
"9.0178s",16,11
"9.0274s",16,11
"9.0390s",16,11
"9.0176s",16,11
"9.0223s",16,11
"9.0174s",16,11
"9.0179s",16,11
"9.0234s",16,11
"9.0189s",16,11
"9.0185s",16,11
"9.0306s",16,14
"9.0420s",16,14
"9.0180s",16,14
"9.0211s",16,14
"9.0188s",16,14
"9.0215s",16,14
"9.0201s",16,14
"9.0271s",16,14
"9.0175s",16,14
"9.0233s",16,14
"9.0272s",16,16
"9.0310s",16,16
"9.0170s",16,16
"9.0229s",16,16
"9.0219s",16,16
"9.0174s",16,16
"9.0249s",16,16
"9.0200s",16,16
"9.0167s",16,16
"9.0153s",16,16
"9.0199s",16,21
"9.0192s",16,21
"9.0167s",16,21
"9.0171s",16,21
"9.0170s",16,21
"9.0295s",16,21
"9.0195s",16,21
"9.0221s",16,21
"9.0246s",16,21
"9.0232s",16,21
"9.0310s",16,23
"9.0192s",16,23
"9.0267s",16,23
"9.0323s",16,23
"9.0363s",16,23
"9.0241s",16,23
"9.0338s",16,23
"9.0270s",16,23
"9.0219s",16,23
"9.0319s",16,23
"9.0227s",16,25
"9.0384s",16,25
"9.0191s",16,25
"9.0171s",16,25
"9.0206s",16,25
"9.0203s",16,25
"9.0235s",16,25
"9.0242s",16,25
"9.0191s",16,25
"9.0218s",16,25
"9.0299s",16,26
"9.0346s",16,26
"9.0184s",16,26
"9.0192s",16,26
"9.0180s",16,26
"9.0163s",16,26
"9.0170s",16,26
"9.0262s",16,26
"9.0180s",16,26
"9.0181s",16,26
"9.0178s",16,27
"9.0290s",16,27
"9.0313s",16,27
"9.0167s",16,27
"9.0229s",16,27
"9.0164s",16,27
"9.0217s",16,27
"9.0302s",16,27
"9.0161s",16,27
"9.0159s",16,27
"9.0189s",16,28
"9.0284s",16,28
"9.0293s",16,28
"9.0207s",16,28
"9.0188s",16,28
"9.0191s",16,28
"9.0179s",16,28
"9.0250s",16,28
"9.0228s",16,28
"9.0196s",16,28
"9.0395s",16,29
"9.0182s",16,29
"9.0194s",16,29
"9.0252s",16,29
"9.0179s",16,29
"9.0178s",16,29
"9.0271s",16,29
"9.0179s",16,29
"9.0214s",16,29
"9.0279s",16,29
"9.0166s",16,30
"9.0334s",16,30
"9.0391s",16,30
"9.0165s",16,30
"9.0224s",16,30
"9.0154s",16,30
"9.0187s",16,30
"9.0279s",16,30
"9.0151s",16,30
"9.0254s",16,30
"9.0297s",16,31
"9.0253s",16,31
"9.0230s",16,31
"9.0207s",16,31
"9.0210s",16,31
"9.0239s",16,31
"9.0244s",16,31
"9.0245s",16,31
"9.0222s",16,31
"9.0176s",16,31
"9.0323s",16,32
"9.0450s",16,32
"9.0222s",16,32
"9.0252s",16,32
"9.0216s",16,32
"9.0193s",16,32
"9.0209s",16,32
"9.0246s",16,32
"9.0188s",16,32
"9.0176s",16,32
"9.0220s",16,33
"9.0342s",16,33
"9.0179s",16,33
"9.0166s",16,33
"9.0212s",16,33
"9.0230s",16,33
"9.0245s",16,33
"9.0240s",16,33
"9.0160s",16,33
"9.0232s",16,33
"9.0153s",16,34
"9.0293s",16,34
"9.0324s",16,34
"9.0161s",16,34
"9.0193s",16,34
"9.0178s",16,34
"9.0180s",16,34
"9.0230s",16,34
"9.0190s",16,34
"9.0224s",16,34
"9.0382s",16,35
"9.0303s",16,35
"9.0186s",16,35
"9.0198s",16,35
"9.0239s",16,35
"9.0190s",16,35
"9.0231s",16,35
"9.0329s",16,35
"9.0192s",16,35
"9.0243s",16,35
"9.0233s",16,36
"9.0384s",16,36
"9.0168s",16,36
"9.0175s",16,36
"9.0287s",16,36
"9.0178s",16,36
"9.0169s",16,36
"9.0268s",16,36
"9.0179s",16,36
"9.0189s",16,36
"9.0284s",16,38
"9.0321s",16,38
"9.0165s",16,38
"9.0188s",16,38
"9.0168s",16,38
"9.0177s",16,38
"9.0227s",16,38
"9.0192s",16,38
"9.0184s",16,38
"9.0183s",16,38
"9.0190s",16,39
"9.0165s",16,39
"9.0209s",16,39
"9.0243s",16,39
"9.0171s",16,39
"9.0237s",16,39
"9.0184s",16,39
"9.0240s",16,39
"9.0205s",16,39
"9.0238s",16,39
"9.0308s",16,41
"9.0312s",16,41
"9.0168s",16,41
"9.0214s",16,41
"9.0163s",16,41
"9.0169s",16,41
"9.0209s",16,41
"9.0240s",16,41
"9.0163s",16,41
"9.0219s",16,41
"9.0343s",16,42
"9.0195s",16,42
"9.0267s",16,42
"9.0248s",16,42
"9.0196s",16,42
"9.0357s",16,42
"9.0309s",16,42
"9.0190s",16,42
"9.0196s",16,42
"9.0257s",16,42
"9.0365s",16,44
"9.0391s",16,44
"9.0203s",16,44
"9.0218s",16,44
"9.0256s",16,44
"9.0193s",16,44
"9.0241s",16,44
"9.0213s",16,44
"9.0249s",16,44
"9.0176s",16,44
"9.0180s",16,45
"9.0225s",16,45
"9.0265s",16,45
"9.0305s",16,45
"9.0182s",16,45
"9.0214s",16,45
"9.0189s",16,45
"9.0178s",16,45
"9.0374s",16,45
"9.0176s",16,45
"9.0339s",16,46
"9.0354s",16,46
"9.0177s",16,46
"9.0168s",16,46
"9.0195s",16,46
"9.0181s",16,46
"9.0190s",16,46
"9.0250s",16,46
"9.0195s",16,46
"9.0238s",16,46
"9.0182s",16,47
"9.0253s",16,47
"9.0351s",16,47
"9.0168s",16,47
"9.0287s",16,47
"9.0179s",16,47
"9.0259s",16,47
"9.0264s",16,47
"9.0204s",16,47
"9.0168s",16,47
"9.0338s",16,48
"9.0160s",16,48
"9.0169s",16,48
"9.0250s",16,48
"9.0170s",16,48
"9.0172s",16,48
"9.0296s",16,48
"9.0164s",16,48
"9.0189s",16,48
"9.0185s",16,48
"9.0255s",17,1
"9.0358s",17,1
"9.0184s",17,1
"9.0181s",17,1
"9.0206s",17,1
"9.0165s",17,1
"9.0249s",17,1
"9.0266s",17,1
"9.0209s",17,1
"9.0202s",17,1
"9.0178s",17,3
"9.0224s",17,3
"9.0148s",17,3
"9.0172s",17,3
"9.0215s",17,3
"9.0162s",17,3
"9.0181s",17,3
"9.0246s",17,3
"9.0201s",17,3
"9.0144s",17,3
"9.0247s",17,4
"9.0307s",17,4
"9.0162s",17,4
"9.0159s",17,4
"9.0191s",17,4
"9.0219s",17,4
"9.0217s",17,4
"9.0221s",17,4
"9.0166s",17,4
"9.0219s",17,4
"9.0285s",17,5
"9.0315s",17,5
"9.0162s",17,5
"9.0159s",17,5
"9.0210s",17,5
"9.0149s",17,5
"9.0184s",17,5
"9.0226s",17,5
"9.0164s",17,5
"9.0166s",17,5
"9.0240s",17,7
"9.0346s",17,7
"9.0167s",17,7
"9.0235s",17,7
"9.0158s",17,7
"9.0267s",17,7
"9.0252s",17,7
"9.0217s",17,7
"9.0174s",17,7
"9.0195s",17,7
"9.0168s",17,8
"9.0350s",17,8
"9.0205s",17,8
"9.0203s",17,8
"9.0256s",17,8
"9.0194s",17,8
"9.0194s",17,8
"9.0321s",17,8
"9.0210s",17,8
"9.0226s",17,8
"9.0172s",17,11
"9.0222s",17,11
"9.0324s",17,11
"9.0260s",17,11
"9.0195s",17,11
"9.0191s",17,11
"9.0174s",17,11
"9.0314s",17,11
"9.0182s",17,11
"9.0175s",17,11
"9.0284s",17,14
"9.0324s",17,14
"9.0168s",17,14
"9.0189s",17,14
"9.0170s",17,14
"9.0174s",17,14
"9.0234s",17,14
"9.0288s",17,14
"9.0186s",17,14
"9.0240s",17,14
"9.0220s",17,16
"9.0349s",17,16
"9.0157s",17,16
"9.0214s",17,16
"9.0154s",17,16
"9.0161s",17,16
"9.0203s",17,16
"9.0258s",17,16
"9.0187s",17,16
"9.0162s",17,16
"9.0201s",17,21
"9.0286s",17,21
"9.0257s",17,21
"9.0181s",17,21
"9.0208s",17,21
"9.0224s",17,21
"9.0198s",17,21
"9.0204s",17,21
"9.0268s",17,21
"9.0273s",17,21
"9.0235s",17,23
"9.0202s",17,23
"9.0216s",17,23
"9.0289s",17,23
"9.0308s",17,23
"9.0199s",17,23
"9.0294s",17,23
"9.0237s",17,23
"9.0211s",17,23
"9.0336s",17,23
"9.0214s",17,25
"9.0204s",17,25
"9.0166s",17,25
"9.0178s",17,25
"9.0209s",17,25
"9.0166s",17,25
"9.0170s",17,25
"9.0276s",17,25
"9.0187s",17,25
"9.0235s",17,25
"9.0213s",17,26
"9.0316s",17,26
"9.0206s",17,26
"9.0244s",17,26
"9.0151s",17,26
"9.0177s",17,26
"9.0237s",17,26
"9.0282s",17,26
"9.0157s",17,26
"9.0215s",17,26
"9.0258s",17,28
"9.0303s",17,28
"9.0320s",17,28
"9.0222s",17,28
"9.0257s",17,28
"9.0154s",17,28
"9.0171s",17,28
"9.0331s",17,28
"9.0185s",17,28
"9.0181s",17,28
"9.0396s",17,29
"9.0202s",17,29
"9.0183s",17,29
"9.0313s",17,29
"9.0193s",17,29
"9.0220s",17,29
"9.0287s",17,29
"9.0234s",17,29
"9.0207s",17,29
"9.0311s",17,29
"9.0195s",17,30
"9.0284s",17,30
"9.0296s",17,30
"9.0172s",17,30
"9.0237s",17,30
"9.0178s",17,30
"9.0163s",17,30
"9.0221s",17,30
"9.0200s",17,30
"9.0193s",17,30
"9.0204s",17,31
"9.0362s",17,31
"9.0208s",17,31
"9.0222s",17,31
"9.0263s",17,31
"9.0155s",17,31
"9.0199s",17,31
"9.0213s",17,31
"9.0160s",17,31
"9.0188s",17,31
"9.0268s",17,32
"9.0318s",17,32
"9.0166s",17,32
"9.0220s",17,32
"9.0232s",17,32
"9.0197s",17,32
"9.0263s",17,32
"9.0219s",17,32
"9.0165s",17,32
"9.0196s",17,32
"9.0259s",17,33
"9.0367s",17,33
"9.0151s",17,33
"9.0159s",17,33
"9.0200s",17,33
"9.0166s",17,33
"9.0184s",17,33
"9.0287s",17,33
"9.0172s",17,33
"9.0162s",17,33
"9.0158s",17,34
"9.0215s",17,34
"9.0306s",17,34
"9.0203s",17,34
"9.0220s",17,34
"9.0160s",17,34
"9.0181s",17,34
"9.0299s",17,34
"9.0170s",17,34
"9.0164s",17,34
"9.0310s",17,35
"9.0314s",17,35
"9.0190s",17,35
"9.0177s",17,35
"9.0238s",17,35
"9.0181s",17,35
"9.0192s",17,35
"9.0350s",17,35
"9.0240s",17,35
"9.0240s",17,35
"9.0225s",17,36
"9.0336s",17,36
"9.0174s",17,36
"9.0184s",17,36
"9.0200s",17,36
"9.0243s",17,36
"9.0251s",17,36
"9.0256s",17,36
"9.0157s",17,36
"9.0195s",17,36
"9.0254s",17,38
"9.0324s",17,38
"9.0174s",17,38
"9.0177s",17,38
"9.0177s",17,38
"9.0168s",17,38
"9.0305s",17,38
"9.0164s",17,38
"9.0186s",17,38
"9.0200s",17,38
"9.0171s",17,39
"9.0225s",17,39
"9.0204s",17,39
"9.0176s",17,39
"9.0239s",17,39
"9.0252s",17,39
"9.0211s",17,39
"9.0211s",17,39
"9.0290s",17,39
"9.0215s",17,39
"9.0242s",17,41
"9.0267s",17,41
"9.0195s",17,41
"9.0221s",17,41
"9.0155s",17,41
"9.0177s",17,41
"9.0294s",17,41
"9.0169s",17,41
"9.0181s",17,41
"9.0225s",17,41
"9.0322s",17,42
"9.0169s",17,42
"9.0231s",17,42
"9.0171s",17,42
"9.0179s",17,42
"9.0227s",17,42
"9.0214s",17,42
"9.0167s",17,42
"9.0343s",17,42
"9.0205s",17,42
"9.0238s",17,44
"9.0338s",17,44
"9.0180s",17,44
"9.0191s",17,44
"9.0166s",17,44
"9.0167s",17,44
"9.0213s",17,44
"9.0241s",17,44
"9.0216s",17,44
"9.0167s",17,44
"9.0194s",17,45
"9.0196s",17,45
"9.0249s",17,45
"9.0324s",17,45
"9.0180s",17,45
"9.0196s",17,45
"9.0189s",17,45
"9.0184s",17,45
"9.0250s",17,45
"9.0207s",17,45
"9.0203s",17,46
"9.0333s",17,46
"9.0178s",17,46
"9.0226s",17,46
"9.0200s",17,46
"9.0201s",17,46
"9.0246s",17,46
"9.0238s",17,46
"9.0203s",17,46
"9.0255s",17,46
"9.0173s",17,47
"9.0251s",17,47
"9.0289s",17,47
"9.0157s",17,47
"9.0242s",17,47
"9.0170s",17,47
"9.0246s",17,47
"9.0347s",17,47
"9.0209s",17,47
"9.0182s",17,47
"9.0288s",17,48
"9.0166s",17,48
"9.0164s",17,48
"9.0180s",17,48
"9.0208s",17,48
"9.0165s",17,48
"9.0298s",17,48
"9.0201s",17,48
"9.0188s",17,48
"9.0243s",17,48
"9.0237s",18,1
"9.0400s",18,1
"9.0160s",18,1
"9.0197s",18,1
"9.0191s",18,1
"9.0183s",18,1
"9.0190s",18,1
"9.0230s",18,1
"9.0209s",18,1
"9.0236s",18,1
"9.0184s",18,3
"9.0378s",18,3
"9.0179s",18,3
"9.0176s",18,3
"9.0202s",18,3
"9.0168s",18,3
"9.0171s",18,3
"9.0265s",18,3
"9.0162s",18,3
"9.0183s",18,3
"9.0233s",18,4
"9.0284s",18,4
"9.0175s",18,4
"9.0177s",18,4
"9.0176s",18,4
"9.0231s",18,4
"9.0185s",18,4
"9.0330s",18,4
"9.0191s",18,4
"9.0184s",18,4
"9.0176s",18,5
"9.0396s",18,5
"9.0170s",18,5
"9.0172s",18,5
"9.0192s",18,5
"9.0181s",18,5
"9.0224s",18,5
"9.0275s",18,5
"9.0216s",18,5
"9.0183s",18,5
"9.0273s",18,8
"9.0404s",18,8
"9.0187s",18,8
"9.0224s",18,8
"9.0222s",18,8
"9.0194s",18,8
"9.0185s",18,8
"9.0367s",18,8
"9.0196s",18,8
"9.0200s",18,8
"9.0186s",18,11
"9.0243s",18,11
"9.0341s",18,11
"9.0171s",18,11
"9.0276s",18,11
"9.0180s",18,11
"9.0193s",18,11
"9.0300s",18,11
"9.0238s",18,11
"9.0157s",18,11
"9.0329s",18,14
"9.0353s",18,14
"9.0163s",18,14
"9.0231s",18,14
"9.0153s",18,14
"9.0173s",18,14
"9.0198s",18,14
"9.0238s",18,14
"9.0247s",18,14
"9.0270s",18,14
"9.0236s",18,16
"9.0283s",18,16
"9.0168s",18,16
"9.0196s",18,16
"9.0163s",18,16
"9.0163s",18,16
"9.0294s",18,16
"9.0265s",18,16
"9.0219s",18,16
"9.0185s",18,16
"9.0195s",18,21
"9.0219s",18,21
"9.0159s",18,21
"9.0167s",18,21
"9.0176s",18,21
"9.0300s",18,21
"9.0175s",18,21
"9.0207s",18,21
"9.0257s",18,21
"9.0254s",18,21
"9.0264s",18,23
"9.0218s",18,23
"9.0227s",18,23
"9.0273s",18,23
"9.0367s",18,23
"9.0191s",18,23
"9.0400s",18,23
"9.0237s",18,23
"9.0241s",18,23
"9.0217s",18,23
"9.0195s",18,25
"9.0361s",18,25
"9.0159s",18,25
"9.0176s",18,25
"9.0201s",18,25
"9.0164s",18,25
"9.0188s",18,25
"9.0324s",18,25
"9.0251s",18,25
"9.0181s",18,25
"9.0292s",18,26
"9.0351s",18,26
"9.0172s",18,26
"9.0232s",18,26
"9.0166s",18,26
"9.0148s",18,26
"9.0225s",18,26
"9.0267s",18,26
"9.0222s",18,26
"9.0216s",18,26
"9.0192s",18,28
"9.0289s",18,28
"9.0318s",18,28
"9.0160s",18,28
"9.0260s",18,28
"9.0172s",18,28
"9.0205s",18,28
"9.0277s",18,28
"9.0198s",18,28
"9.0250s",18,28
"9.0414s",18,29
"9.0176s",18,29
"9.0179s",18,29
"9.0256s",18,29
"9.0220s",18,29
"9.0215s",18,29
"9.0323s",18,29
"9.0197s",18,29
"9.0223s",18,29
"9.0281s",18,29
"9.0166s",18,30
"9.0248s",18,30
"9.0326s",18,30
"9.0177s",18,30
"9.0222s",18,30
"9.0185s",18,30
"9.0202s",18,30
"9.0262s",18,30
"9.0218s",18,30
"9.0185s",18,30
"9.0231s",18,31
"9.0334s",18,31
"9.0154s",18,31
"9.0188s",18,31
"9.0176s",18,31
"9.0238s",18,31
"9.0246s",18,31
"9.0169s",18,31
"9.0220s",18,31
"9.0175s",18,31
"9.0333s",18,32
"9.0412s",18,32
"9.0180s",18,32
"9.0217s",18,32
"9.0185s",18,32
"9.0197s",18,32
"9.0264s",18,32
"9.0245s",18,32
"9.0178s",18,32
"9.0163s",18,32
"9.0194s",18,33
"9.0358s",18,33
"9.0170s",18,33
"9.0167s",18,33
"9.0204s",18,33
"9.0215s",18,33
"9.0205s",18,33
"9.0331s",18,33
"9.0175s",18,33
"9.0207s",18,33
"9.0162s",18,34
"9.0240s",18,34
"9.0312s",18,34
"9.0163s",18,34
"9.0195s",18,34
"9.0146s",18,34
"9.0191s",18,34
"9.0323s",18,34
"9.0170s",18,34
"9.0211s",18,34
"9.0345s",18,35
"9.0353s",18,35
"9.0203s",18,35
"9.0184s",18,35
